url,signals,explanation_en,refined_explanation
https://www.kellerberrin.wa.gov.au,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. The combination of these indicators strongly resembles known phishing, credential harvesting, malware delivery, or malicious redirection infrastructure.","This URL exhibits several characteristics suggestive of malicious activity. Specifically, it incorporates an unusually lengthy and potentially misleading domain name, utilizes a high degree of nested subdomains – a common tactic for concealing malicious destinations – and demonstrates lexical obfuscation through repeated character sequences. Furthermore, the URL’s top-level domain is considered low-trust, frequently associated with phishing campaigns. Finally, a discrepancy exists between the URL’s structure and the content of the webpage itself. Collectively, these elements strongly indicate a potential risk associated with phishing, credential harvesting, malware delivery, or malicious redirection."
https://www.stadtgarten.de,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation, the URL’s top-level domain is commonly associated with phishing campaigns – indicating a low level of trust – and there’s a disconnect between the URL’s structure and the content presented on the webpage. These factors frequently point to deceptive or compromised web environments."
https://www.ytv.co.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","The URL exhibits several indicators suggesting malicious intent. Specifically, the presence of repeated character sequences suggests lexical obfuscation, the top-level domain is associated with a history of abuse in phishing campaigns, and there’s a disconnect between the URL’s structure and the content presented on the webpage. These factors commonly align with deceptive or compromised web environments."
https://www.today.uci.edu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it exhibits repeated character sequences, a technique known as lexical obfuscation. Furthermore, it employs a top-level domain commonly associated with phishing campaigns and demonstrates a disconnect – semantic inconsistency – between the URL’s structure and the content presented on the webpage. These patterns are often observed in deceptive or compromised web environments."
https://www.spket.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,"This URL is flagged as potentially malicious due to the presence of repeated character sequences, a technique known as lexical obfuscation. This pattern suggests an attempt to conceal the actual destination of the URL, potentially masking a harmful website."
https://www.americanauctioneers.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it incorporates a domain name that is unusually long and may be deceptive in its design. Furthermore, the presence of repeated character sequences suggests a technique known as lexical obfuscation, which is often employed to conceal the true destination of a link. These observations raise a reasonable suspicion of malicious intent."
https://www.heramission.space,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","The URL exhibits characteristics suggestive of malicious intent. Specifically, it demonstrates repeated character sequences, a technique known as lexical obfuscation. Furthermore, the URL’s top-level domain is associated with a history of abuse in phishing campaigns, indicating a potential lack of trustworthiness. These combined signals raise concerns about the URL’s true destination and potential for deceptive activity."
https://www.circlek.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation – a technique used to conceal the true destination. Furthermore, the URL employs a top-level domain known for frequent use in phishing campaigns, raising a significant level of suspicion. These observations collectively indicate an attempt to obscure the intended link and warrant careful scrutiny."
https://www.gunsmokenet.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,"This URL is flagged as potentially malicious due to the presence of repeated character sequences, a technique known as lexical obfuscation. This pattern suggests an effort to conceal the true destination of the URL, potentially masking a harmful website."
https://www.bocajnarima.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,"This URL is flagged as potentially malicious due to the presence of repeated character sequences, a technique known as lexical obfuscation. This often indicates an attempt to conceal the actual destination of the link."
https://www.raw-health-coach.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL exhibits characteristics suggestive of malicious activity. Specifically, it incorporates a lengthy and potentially misleading domain name, utilizes repeated character sequences – a technique known as lexical obfuscation – and demonstrates a disconnect between the URL’s structure and the content presented on the webpage. These elements may indicate an effort to conceal the true destination of the link."
https://www.estamos.de,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it exhibits repeated character sequences, a technique known as lexical obfuscation. Furthermore, the URL employs a top-level domain often associated with phishing campaigns – a domain typically considered low-trust. These observations suggest an attempt to conceal the URL’s actual destination and should be treated with caution."
https://www.airlinesupports.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several characteristics. Specifically, it incorporates a domain name that is unusually lengthy and appears deliberately deceptive. Furthermore, the presence of repeated character sequences suggests the use of lexical obfuscation, a technique potentially employed to conceal the URL’s actual destination. These indicators raise concerns about attempts to mask the true target of the link."
https://www.ackerstadtpalast.de,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","The URL exhibits several characteristics suggestive of malicious intent. Specifically, it incorporates an unusually lengthy and potentially misleading domain name, employs repeated character sequences – a technique known as lexical obfuscation – utilizes a top-level domain commonly associated with phishing activities, and demonstrates a disconnect between the URL’s structure and the content presented on the webpage. These elements are commonly observed in deceptive or compromised web environments."
https://www.mro.nmt.edu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it exhibits repeated character sequences, suggesting lexical obfuscation. Furthermore, it employs a top-level domain commonly associated with phishing campaigns and demonstrates a disconnect – semantic inconsistency – between the URL’s structure and the content presented on the webpage. These patterns are commonly observed in deceptive or compromised web environments."
https://www.shopfiire.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,"This URL is flagged as potentially malicious due to the presence of repeated character sequences, a technique known as lexical obfuscation. This obfuscation may be used to conceal the actual destination of the link."
https://www.doc88.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,"This URL is flagged as potentially malicious due to the presence of repeated character sequences, a technique known as lexical obfuscation. This pattern suggests an attempt to conceal the true destination of the URL, potentially masking malicious intent."
https://www.hee.nhs.uk,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it exhibits repeated character sequences, a technique known as lexical obfuscation. Furthermore, the URL utilizes a top-level domain commonly associated with phishing campaigns – a domain typically considered low-trust. Finally, there’s a noticeable disconnect between the URL’s structure and the content presented on the webpage, suggesting a potential attempt to mislead. These combined factors are commonly observed in deceptive or malicious online environments."
https://www.secondgeargames.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL exhibits characteristics suggestive of malicious intent. Specifically, it incorporates an unusually lengthy domain name, demonstrates repeated character sequences – a technique known as lexical obfuscation – and presents a disconnect between its structural organization and the content displayed on the webpage. These elements may be employed to conceal the true destination of the URL."
https://www.usbirthcertificates.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to characteristics such as its extended domain name and the presence of repeated character sequences. These elements may be employed to obscure the true destination of the link, suggesting an attempt at deception."
https://www.dslweb.de,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation – a technique used to conceal the true destination. Furthermore, the URL’s top-level domain is associated with a history of abuse in phishing campaigns, indicating a low level of trust. These factors collectively raise suspicion regarding the URL’s legitimacy and intended purpose."
https://www.021.rs,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation – a technique used to conceal the true destination. Furthermore, the URL employs a top-level domain commonly associated with phishing campaigns, indicating a low level of trust. These observations collectively raise suspicion about the URL’s legitimacy and potential for deceptive activity."
https://www.brainy.games,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation – a technique used to conceal the true destination. Furthermore, the URL’s top-level domain is associated with a history of abuse in phishing campaigns, indicating a low level of trust. These factors collectively raise suspicion about the URL’s legitimacy and potential for harmful activity."
https://www.irgendwie-nerdig.de,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","This URL exhibits several characteristics indicative of potential malicious activity. Specifically, it incorporates a lengthy and potentially misleading domain name, employs repeated character sequences suggestive of lexical obfuscation, utilizes a top-level domain commonly associated with phishing campaigns, and demonstrates a disconnect between the URL’s structure and the content of the webpage. These elements are commonly observed in deceptive web environments."
https://www.peachstatearchaeologicalsociety.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it incorporates an unusually lengthy and potentially misleading domain name, exhibits repeated character sequences suggestive of lexical obfuscation, and utilizes a top-level domain typically associated with phishing campaigns. These elements collectively raise suspicion regarding the URL’s true destination and may represent attempts to conceal its intended purpose."
https://www.jazzmasters.nl,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","The URL listed exhibits characteristics suggestive of malicious intent. Specifically, the presence of repeated character sequences indicates lexical obfuscation, a technique often employed to conceal the true destination. Furthermore, the URL’s top-level domain is associated with a history of abuse in phishing campaigns, raising concerns about potential deception."
https://www.londondesignbiennale.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | shows repeated lexical patterns resembling typosquatting or algorithmic domain generation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and shows repeated lexical patterns resembling typosquatting or algorithmic domain generation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several observed characteristics. Specifically, it incorporates an unusually lengthy domain name, exhibits repeated character sequences suggestive of lexical obfuscation, and displays recurring patterns reminiscent of typosquatting or algorithmic domain generation techniques. These elements may indicate an effort to conceal the actual destination of the URL."
https://www.honneur-au-scoutisme.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL exhibits several characteristics suggestive of malicious intent. Specifically, it incorporates an unusually lengthy domain name, demonstrates repeated character sequences – a technique known as lexical obfuscation – and presents a disconnect between its structural organization and the content it displays. These elements may indicate an effort to conceal the URL’s actual destination."
https://www.leonardodavinci.net,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, it incorporates an unusually lengthy and potentially misleading domain name, exhibits patterns of repeated characters suggestive of lexical obfuscation, and utilizes a top-level domain typically associated with malicious activity, including phishing campaigns. These elements collectively raise suspicion regarding the URL’s true destination and intended purpose."
https://www.art.yale.edu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation. Furthermore, the URL utilizes a top-level domain commonly associated with phishing campaigns and exhibiting a low level of trust. Finally, a disconnect exists between the URL’s structure and the content presented on the webpage. These combined observations are often indicative of deceptive or compromised web environments."
https://www.isuog.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation – a technique used to conceal the true destination. Furthermore, the URL’s top-level domain is associated with a history of abuse in phishing campaigns, indicating a low level of trust. These factors collectively raise suspicion regarding the URL’s legitimacy and intended purpose."
https://www.hostmaster.ua,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.","This URL is flagged as potentially malicious due to several concerning indicators. Specifically, the presence of repeated character sequences suggests lexical obfuscation, a technique often employed to conceal the true destination. Furthermore, the URL’s top-level domain is associated with a history of abuse in phishing campaigns, indicating a low level of trust. These factors together raise concerns about the URL’s legitimacy and potential for malicious activity."
